Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.04    4338/4338        fillOrder(int, std::vector<bool, std::allocator<bool> >&, std::stack<int, std::deque<int, std::allocator<int> > >&, std::__cxx11::list<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > > const&) [14]
                0.00    0.01       2/2           std::__cxx11::list<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::~list() [16]
                0.00    0.00   10000/10000       std::__cxx11::list<int, std::allocator<int> >::push_back(int&&) [20]
                0.00    0.00   20000/60000       std::vector<bool, std::allocator<bool> >::operator[](unsigned long) [40]
                0.00    0.00   20000/40000       std::_Bit_reference::operator bool() const [47]
                0.00    0.00   20000/20000       bool __gnu_cxx::operator!=<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [84]
                0.00    0.00   10001/20001       std::__cxx11::list<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::begin() [73]
                0.00    0.00   10001/10001       bool __gnu_cxx::operator!=<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >(__gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > const&, __gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > const&) [147]
                0.00    0.00   10001/10001       std::stack<int, std::deque<int, std::allocator<int> > >::empty() const [149]
                0.00    0.00   10000/10000       __gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::operator*() const [160]
                0.00    0.00   10000/20000       std::_List_iterator<std::__cxx11::list<int, std::allocator<int> > >::operator->() const [88]
                0.00    0.00   10000/10000       __gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::operator++() [157]
                0.00    0.00   10000/10000       std::stack<int, std::deque<int, std::allocator<int> > >::top() [180]
                0.00    0.00   10000/10000       std::stack<int, std::deque<int, std::allocator<int> > >::pop() [179]
                0.00    0.00   10000/10000       std::vector<int, std::allocator<int> >::vector() [184]
                0.00    0.00   10000/20000       std::vector<int, std::allocator<int> >::begin() [115]
                0.00    0.00   10000/20000       std::vector<int, std::allocator<int> >::end() [114]
                0.00    0.00   10000/10000       __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::operator*() const [161]
                0.00    0.00   10000/10000       __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::operator++() [158]
                0.00    0.00   10000/10000       std::vector<int, std::allocator<int> >::~vector() [185]
                0.00    0.00       1/2           std::allocator<std::__cxx11::list<int, std::allocator<int> > >::allocator() [243]
                0.00    0.00       1/2           std::__cxx11::list<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::list(unsigned long, std::allocator<std::__cxx11::list<int, std::allocator<int> > > const&) [257]
                0.00    0.00       1/2           std::allocator<std::__cxx11::list<int, std::allocator<int> > >::~allocator() [244]
                0.00    0.00       1/1           std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::begin() const [272]
                0.00    0.00       1/1           std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::end() const [271]
                0.00    0.00       1/1           std::stack<int, std::deque<int, std::allocator<int> > >::stack<std::deque<int, std::allocator<int> >, void>() [314]
                0.00    0.00       1/1           std::allocator<bool>::allocator() [274]
                0.00    0.00       1/1           std::vector<bool, std::allocator<bool> >::vector(unsigned long, bool const&, std::allocator<bool> const&) [325]
                0.00    0.00       1/1           std::allocator<bool>::~allocator() [275]
                0.00    0.00       1/1           std::vector<bool, std::allocator<bool> >::end() [323]
                0.00    0.00       1/1           std::vector<bool, std::allocator<bool> >::begin() [324]
                0.00    0.00       1/1           std::fill(std::_Bit_iterator, std::_Bit_iterator, bool const&) [330]
                0.00    0.00       1/1           std::vector<bool, std::allocator<bool> >::~vector() [326]
                0.00    0.00       1/1           std::stack<int, std::deque<int, std::allocator<int> > >::~stack() [315]
-----------------------------------------------
                0.01    0.03   10000/20000       void std::advance<std::_List_iterator<std::__cxx11::list<int, std::allocator<int> > >, int>(std::_List_iterator<std::__cxx11::list<int, std::allocator<int> > >&, int) [11]
                0.01    0.03   10000/20000       void std::advance<std::_List_iterator<std::__cxx11::list<int, std::allocator<int> > >, long>(std::_List_iterator<std::__cxx11::list<int, std::allocator<int> > >&, long) [12]
[3]     44.1    0.02    0.06   20000         void std::__advance<std::_List_iterator<std::__cxx11::list<int, std::allocator<int> > >, long>(std::_List_iterator<std::__cxx11::list<int, std::allocator<int> > >&, long, std::bidirectional_iterator_tag) [3]
                0.06    0.00 100238707/100238707     std::_List_iterator<std::__cxx11::list<int, std::allocator<int> > >::operator++() [7]
-----------------------------------------------
                0.00    0.04   10000/20000       fillOrder(int, std::vector<bool, std::allocator<bool> >&, std::stack<int, std::deque<int, std::allocator<int> > >&, std::__cxx11::list<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > > const&) [14]
                0.00    0.04   10000/20000       DFSUtil(int, std::vector<bool, std::allocator<bool> >&, std::__cxx11::list<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > > const&, std::vector<int, std::allocator<int> >&) [13]
[4]     41.2    0.00    0.07   20000         std::_List_const_iterator<std::__cxx11::list<int, std::allocator<int> > > std::next<std::_List_const_iterator<std::__cxx11::list<int, std::allocator<int> > > >(std::_List_const_iterator<std::__cxx11::list<int, std::allocator<int> > >, std::iterator_traits<std::_List_const_iterator<std::__cxx11::list<int, std::allocator<int> > > >::difference_type) [4]
                0.00    0.07   20000/20000       void std::advance<std::_List_const_iterator<std::__cxx11::list<int, std::allocator<int> > >, long>(std::_List_const_iterator<std::__cxx11::list<int, std::allocator<int> > >&, long) [5]
-----------------------------------------------
                0.00    0.07   20000/20000       std::_List_const_iterator<std::__cxx11::list<int, std::allocator<int> > > std::next<std::_List_const_iterator<std::__cxx11::list<int, std::allocator<int> > > >(std::_List_const_iterator<std::__cxx11::list<int, std::allocator<int> > >, std::iterator_traits<std::_List_const_iterator<std::__cxx11::list<int, std::allocator<int> > > >::difference_type) [4]
[5]     41.2    0.00    0.07   20000         void std::advance<std::_List_const_iterator<std::__cxx11::list<int, std::allocator<int> > >, long>(std::_List_const_iterator<std::__cxx11::list<int, std::allocator<int> > >&, long) [5]
                0.03    0.04   20000/20000       void std::__advance<std::_List_const_iterator<std::__cxx11::list<int, std::allocator<int> > >, long>(std::_List_const_iterator<std::__cxx11::list<int, std::allocator<int> > >&, long, std::bidirectional_iterator_tag) [6]
                0.00    0.00   20000/20000       std::iterator_traits<std::_List_const_iterator<std::__cxx11::list<int, std::allocator<int> > > >::iterator_category std::__iterator_category<std::_List_const_iterator<std::__cxx11::list<int, std::allocator<int> > > >(std::_List_const_iterator<std::__cxx11::list<int, std::allocator<int> > > const&) [138]
-----------------------------------------------
                0.03    0.04   20000/20000       void std::advance<std::_List_const_iterator<std::__cxx11::list<int, std::allocator<int> > >, long>(std::_List_const_iterator<std::__cxx11::list<int, std::allocator<int> > >&, long) [5]
[6]     41.2    0.03    0.04   20000         void std::__advance<std::_List_const_iterator<std::__cxx11::list<int, std::allocator<int> > >, long>(std::_List_const_iterator<std::__cxx11::list<int, std::allocator<int> > >&, long, std::bidirectional_iterator_tag) [6]
                0.04    0.00 99990000/100000000     std::_List_const_iterator<std::__cxx11::list<int, std::allocator<int> > >::operator++() [9]
-----------------------------------------------
                0.06    0.00 100238707/100238707     void std::__advance<std::_List_iterator<std::__cxx11::list<int, std::allocator<int> > >, long>(std::_List_iterator<std::__cxx11::list<int, std::allocator<int> > >&, long, std::bidirectional_iterator_tag) [3]
[7]     32.4    0.06    0.00 100238707         std::_List_iterator<std::__cxx11::list<int, std::allocator<int> > >::operator++() [7]
-----------------------------------------------
                0.01    0.04       1/1           findSCCs(int, int, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > const&) [2]
[8]     29.4    0.01    0.04       1         getTranspose(int, std::__cxx11::list<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > > const&) [8]
                0.00    0.04   10000/10000       std::_List_iterator<std::__cxx11::list<int, std::allocator<int> > > std::next<std::_List_iterator<std::__cxx11::list<int, std::allocator<int> > > >(std::_List_iterator<std::__cxx11::list<int, std::allocator<int> > >, std::iterator_traits<std::_List_iterator<std::__cxx11::list<int, std::allocator<int> > > >::difference_type) [10]
                0.00    0.00   10000/10000       std::__cxx11::list<int, std::allocator<int> >::push_back(int const&) [21]
                0.00    0.00   10000/100000000     std::_List_const_iterator<std::__cxx11::list<int, std::allocator<int> > >::operator++() [9]
                0.00    0.00   20000/60000       std::operator!=(std::_List_const_iterator<int> const&, std::_List_const_iterator<int> const&) [42]
                0.00    0.00   10000/30000       std::_List_const_iterator<std::__cxx11::list<int, std::allocator<int> > >::operator*() const [60]
                0.00    0.00   10000/30000       std::__cxx11::list<int, std::allocator<int> >::begin() const [63]
                0.00    0.00   10000/30000       std::__cxx11::list<int, std::allocator<int> >::end() const [62]
                0.00    0.00   10000/30000       std::_List_const_iterator<int>::operator*() const [61]
                0.00    0.00   10000/20001       std::__cxx11::list<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::begin() [73]
                0.00    0.00   10000/20000       std::_List_iterator<std::__cxx11::list<int, std::allocator<int> > >::operator->() const [88]
                0.00    0.00   10000/30000       std::_List_const_iterator<int>::operator++() [65]
                0.00    0.00       1/2           std::allocator<std::__cxx11::list<int, std::allocator<int> > >::allocator() [243]
                0.00    0.00       1/2           std::allocator<std::__cxx11::list<int, std::allocator<int> > >::~allocator() [244]
                0.00    0.00       1/2           std::__cxx11::list<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::list(unsigned long, std::allocator<std::__cxx11::list<int, std::allocator<int> > > const&) [257]
                0.00    0.00       1/20001       std::__cxx11::list<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::begin() const [71]
-----------------------------------------------
                0.00    0.00   10000/100000000     getTranspose(int, std::__cxx11::list<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > > const&) [8]
                0.04    0.00 99990000/100000000     void std::__advance<std::_List_const_iterator<std::__cxx11::list<int, std::allocator<int> > >, long>(std::_List_const_iterator<std::__cxx11::list<int, std::allocator<int> > >&, long, std::bidirectional_iterator_tag) [6]
[9]     23.5    0.04    0.00 100000000         std::_List_const_iterator<std::__cxx11::list<int, std::allocator<int> > >::operator++() [9]
-----------------------------------------------
                0.00    0.04   10000/10000       getTranspose(int, std::__cxx11::list<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > > const&) [8]
[10]    22.1    0.00    0.04   10000         std::_List_iterator<std::__cxx11::list<int, std::allocator<int> > > std::next<std::_List_iterator<std::__cxx11::list<int, std::allocator<int> > > >(std::_List_iterator<std::__cxx11::list<int, std::allocator<int> > >, std::iterator_traits<std::_List_iterator<std::__cxx11::list<int, std::allocator<int> > > >::difference_type) [10]
                0.00    0.04   10000/10000       void std::advance<std::_List_iterator<std::__cxx11::list<int, std::allocator<int> > >, long>(std::_List_iterator<std::__cxx11::list<int, std::allocator<int> > >&, long) [12]
-----------------------------------------------
                0.00    0.04   10000/10000       findSCCs(int, int, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > const&) [2]
[11]    22.1    0.00    0.04   10000         void std::advance<std::_List_iterator<std::__cxx11::list<int, std::allocator<int> > >, int>(std::_List_iterator<std::__cxx11::list<int, std::allocator<int> > >&, int) [11]
                0.01    0.03   10000/20000       void std::__advance<std::_List_iterator<std::__cxx11::list<int, std::allocator<int> > >, long>(std::_List_iterator<std::__cxx11::list<int, std::allocator<int> > >&, long, std::bidirectional_iterator_tag) [3]
                0.00    0.00   10000/20000       std::iterator_traits<std::_List_iterator<std::__cxx11::list<int, std::allocator<int> > > >::iterator_category std::__iterator_category<std::_List_iterator<std::__cxx11::list<int, std::allocator<int> > > >(std::_List_iterator<std::__cxx11::list<int, std::allocator<int> > > const&) [137]
-----------------------------------------------
                0.00    0.04   10000/10000       std::_List_iterator<std::__cxx11::list<int, std::allocator<int> > > std::next<std::_List_iterator<std::__cxx11::list<int, std::allocator<int> > > >(std::_List_iterator<std::__cxx11::list<int, std::allocator<int> > >, std::iterator_traits<std::_List_iterator<std::__cxx11::list<int, std::allocator<int> > > >::difference_type) [10]
[12]    22.1    0.00    0.04   10000         void std::advance<std::_List_iterator<std::__cxx11::list<int, std::allocator<int> > >, long>(std::_List_iterator<std::__cxx11::list<int, std::allocator<int> > >&, long) [12]
                0.01    0.03   10000/20000       void std::__advance<std::_List_iterator<std::__cxx11::list<int, std::allocator<int> > >, long>(std::_List_iterator<std::__cxx11::list<int, std::allocator<int> > >&, long, std::bidirectional_iterator_tag) [3]
                0.00    0.00   10000/20000       std::iterator_traits<std::_List_iterator<std::__cxx11::list<int, std::allocator<int> > > >::iterator_category std::__iterator_category<std::_List_iterator<std::__cxx11::list<int, std::allocator<int> > > >(std::_List_iterator<std::__cxx11::list<int, std::allocator<int> > > const&) [137]
-----------------------------------------------
                0.00    0.04   10000/10000       findSCCs(int, int, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > const&) [2]
[13]    20.6    0.00    0.04   10000         DFSUtil(int, std::vector<bool, std::allocator<bool> >&, std::__cxx11::list<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > > const&, std::vector<int, std::allocator<int> >&) [13]
                0.00    0.04   10000/20000       std::_List_const_iterator<std::__cxx11::list<int, std::allocator<int> > > std::next<std::_List_const_iterator<std::__cxx11::list<int, std::allocator<int> > > >(std::_List_const_iterator<std::__cxx11::list<int, std::allocator<int> > >, std::iterator_traits<std::_List_const_iterator<std::__cxx11::list<int, std::allocator<int> > > >::difference_type) [4]
                0.00    0.00   20000/60000       std::vector<bool, std::allocator<bool> >::operator[](unsigned long) [40]
                0.00    0.00   20000/60000       std::operator!=(std::_List_const_iterator<int> const&, std::_List_const_iterator<int> const&) [42]
                0.00    0.00   10000/20000       std::_Bit_reference::operator=(bool) [93]
                0.00    0.00   10000/10000       std::vector<int, std::allocator<int> >::push_back(int const&) [183]
                0.00    0.00   10000/20001       std::__cxx11::list<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::begin() const [71]
                0.00    0.00   10000/30000       std::_List_const_iterator<std::__cxx11::list<int, std::allocator<int> > >::operator*() const [60]
                0.00    0.00   10000/30000       std::__cxx11::list<int, std::allocator<int> >::begin() const [63]
                0.00    0.00   10000/30000       std::__cxx11::list<int, std::allocator<int> >::end() const [62]
                0.00    0.00   10000/30000       std::_List_const_iterator<int>::operator*() const [61]
                0.00    0.00   10000/40000       std::_Bit_reference::operator bool() const [47]
                0.00    0.00   10000/30000       std::_List_const_iterator<int>::operator++() [65]
-----------------------------------------------
                                5662             fillOrder(int, std::vector<bool, std::allocator<bool> >&, std::stack<int, std::deque<int, std::allocator<int> > >&, std::__cxx11::list<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > > const&) [14]
                0.00    0.04    4338/4338        findSCCs(int, int, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > const&) [2]
[14]    20.6    0.00    0.04    4338+5662    fillOrder(int, std::vector<bool, std::allocator<bool> >&, std::stack<int, std::deque<int, std::allocator<int> > >&, std::__cxx11::list<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > > const&) [14]
                0.00    0.04   10000/20000       std::_List_const_iterator<std::__cxx11::list<int, std::allocator<int> > > std::next<std::_List_const_iterator<std::__cxx11::list<int, std::allocator<int> > > >(std::_List_const_iterator<std::__cxx11::list<int, std::allocator<int> > >, std::iterator_traits<std::_List_const_iterator<std::__cxx11::list<int, std::allocator<int> > > >::difference_type) [4]
                0.00    0.00   20000/60000       std::vector<bool, std::allocator<bool> >::operator[](unsigned long) [40]
                0.00    0.00   20000/60000       std::operator!=(std::_List_const_iterator<int> const&, std::_List_const_iterator<int> const&) [42]
                0.00    0.00   10000/20000       std::_Bit_reference::operator=(bool) [93]
                0.00    0.00   10000/20001       std::__cxx11::list<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::begin() const [71]
                0.00    0.00   10000/30000       std::_List_const_iterator<std::__cxx11::list<int, std::allocator<int> > >::operator*() const [60]
                0.00    0.00   10000/30000       std::__cxx11::list<int, std::allocator<int> >::begin() const [63]
                0.00    0.00   10000/30000       std::__cxx11::list<int, std::allocator<int> >::end() const [62]
                0.00    0.00   10000/30000       std::_List_const_iterator<int>::operator*() const [61]
                0.00    0.00   10000/40000       std::_Bit_reference::operator bool() const [47]
                0.00    0.00   10000/30000       std::_List_const_iterator<int>::operator++() [65]
                0.00    0.00   10000/10000       std::stack<int, std::deque<int, std::allocator<int> > >::push(int const&) [181]
                                5662             fillOrder(int, std::vector<bool, std::allocator<bool> >&, std::stack<int, std::deque<int, std::allocator<int> > >&, std::__cxx11::list<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > > const&) [14]
-----------------------------------------------
                0.01    0.00       2/2           std::__cxx11::list<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::~list() [16]
[15]     5.9    0.01    0.00       2         std::__cxx11::_List_base<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::~_List_base() [15]
                0.00    0.00       2/2           std::__cxx11::_List_base<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::_M_clear() [254]
                0.00    0.00       2/2           std::__cxx11::_List_base<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::_List_impl::~_List_impl() [253]
-----------------------------------------------
                0.00    0.01       2/2           findSCCs(int, int, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > const&) [2]
[16]     5.9    0.00    0.01       2         std::__cxx11::list<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::~list() [16]
                0.01    0.00       2/2           std::__cxx11::_List_base<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::~_List_base() [15]
-----------------------------------------------
                0.00    0.00   10000/20000       void std::__cxx11::list<int, std::allocator<int> >::_M_insert<int const&>(std::_List_iterator<int>, int const&) [18]
                0.00    0.00   10000/20000       void std::__cxx11::list<int, std::allocator<int> >::_M_insert<int>(std::_List_iterator<int>, int&&) [19]
[17]     2.9    0.01    0.00   20000         std::__cxx11::_List_base<int, std::allocator<int> >::_M_inc_size(unsigned long) [17]
-----------------------------------------------
                0.00    0.00   10000/10000       std::__cxx11::list<int, std::allocator<int> >::push_back(int const&) [21]
[18]     1.5    0.00    0.00   10000         void std::__cxx11::list<int, std::allocator<int> >::_M_insert<int const&>(std::_List_iterator<int>, int const&) [18]
                0.00    0.00   10000/20000       std::__cxx11::_List_base<int, std::allocator<int> >::_M_inc_size(unsigned long) [17]
                0.00    0.00   10000/90078       int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [28]
                0.00    0.00   10000/10000       std::_List_node<int>* std::__cxx11::list<int, std::allocator<int> >::_M_create_node<int const&>(int const&) [186]
-----------------------------------------------
                0.00    0.00   10000/10000       std::__cxx11::list<int, std::allocator<int> >::push_back(int&&) [20]
[19]     1.5    0.00    0.00   10000         void std::__cxx11::list<int, std::allocator<int> >::_M_insert<int>(std::_List_iterator<int>, int&&) [19]
                0.00    0.00   10000/20000       std::__cxx11::_List_base<int, std::allocator<int> >::_M_inc_size(unsigned long) [17]
                0.00    0.00   10000/40000       int&& std::forward<int>(std::remove_reference<int>::type&) [52]
                0.00    0.00   10000/10000       std::_List_node<int>* std::__cxx11::list<int, std::allocator<int> >::_M_create_node<int>(int&&) [187]
-----------------------------------------------
                0.00    0.00   10000/10000       findSCCs(int, int, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > const&) [2]
[20]     1.5    0.00    0.00   10000         std::__cxx11::list<int, std::allocator<int> >::push_back(int&&) [20]
                0.00    0.00   10000/10000       void std::__cxx11::list<int, std::allocator<int> >::_M_insert<int>(std::_List_iterator<int>, int&&) [19]
                0.00    0.00   10000/10000       std::remove_reference<int&>::type&& std::move<int&>(int&) [190]
                0.00    0.00   10000/20000       std::__cxx11::list<int, std::allocator<int> >::end() [130]
-----------------------------------------------
                0.00    0.00   10000/10000       getTranspose(int, std::__cxx11::list<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > > const&) [8]
[21]     1.5    0.00    0.00   10000         std::__cxx11::list<int, std::allocator<int> >::push_back(int const&) [21]
                0.00    0.00   10000/10000       void std::__cxx11::list<int, std::allocator<int> >::_M_insert<int const&>(std::_List_iterator<int>, int const&) [18]
                0.00    0.00   10000/20000       std::__cxx11::list<int, std::allocator<int> >::end() [130]
-----------------------------------------------
                0.00    0.00      78/90078       void std::deque<int, std::allocator<int> >::_M_push_back_aux<int const&>(int const&) [204]
                0.00    0.00   10000/90078       void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [182]
                0.00    0.00   10000/90078       void std::__cxx11::list<int, std::allocator<int> >::_M_insert<int const&>(std::_List_iterator<int>, int const&) [18]
                0.00    0.00   10000/90078       std::_List_node<int>* std::__cxx11::list<int, std::allocator<int> >::_M_create_node<int const&>(int const&) [186]
                0.00    0.00   10000/90078       void std::allocator_traits<std::allocator<std::_List_node<int> > >::construct<int, int const&>(std::allocator<std::_List_node<int> >&, int*, int const&) [172]
                0.00    0.00   10000/90078       void __gnu_cxx::new_allocator<std::_List_node<int> >::construct<int, int const&>(int*, int const&) [154]
                0.00    0.00   20000/90078       void std::allocator_traits<std::allocator<int> >::construct<int, int const&>(std::allocator<int>&, int*, int const&) [108]
                0.00    0.00   20000/90078       void __gnu_cxx::new_allocator<int>::construct<int, int const&>(int*, int const&) [83]
[28]     0.0    0.00    0.00   90078         int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [28]
-----------------------------------------------
                0.00    0.00   20000/80000       void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [182]
                0.00    0.00   20000/80000       __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::difference_type __gnu_cxx::operator-<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [159]
                0.00    0.00   40000/80000       bool __gnu_cxx::operator!=<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [84]
[29]     0.0    0.00    0.00   80000         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::base() const [29]
-----------------------------------------------
                0.00    0.00   10000/70000       void __gnu_cxx::new_allocator<std::_List_node<int> >::construct<int, int const&>(int*, int const&) [154]
                0.00    0.00   10000/70000       void __gnu_cxx::new_allocator<std::_List_node<int> >::construct<int, int>(int*, int&&) [155]
                0.00    0.00   10000/70000       void std::_Construct<std::pair<int, int>>(std::pair<int, int>*) [188]
                0.00    0.00   20000/70000       void __gnu_cxx::new_allocator<int>::construct<int, int const&>(int*, int const&) [83]
                0.00    0.00   20000/70000       void __gnu_cxx::new_allocator<std::_List_node<std::__cxx11::list<int, std::allocator<int> > > >::construct<std::__cxx11::list<int, std::allocator<int> >>(std::__cxx11::list<int, std::allocator<int> >*) [77]
[30]     0.0    0.00    0.00   70000         operator new(unsigned long, void*) [30]
-----------------------------------------------
                0.00    0.00       3/60005       std::_Bit_iterator::_Bit_iterator() [232]
                0.00    0.00   60002/60005       std::_Bit_iterator::_Bit_iterator(unsigned long*, unsigned int) [32]
[31]     0.0    0.00    0.00   60005         std::_Bit_iterator_base::_Bit_iterator_base(unsigned long*, unsigned int) [31]
-----------------------------------------------
                0.00    0.00       1/60002       std::vector<bool, std::allocator<bool> >::begin() [324]
                0.00    0.00       1/60002       std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned long) [321]
                0.00    0.00   60000/60002       std::vector<bool, std::allocator<bool> >::operator[](unsigned long) [40]
[32]     0.0    0.00    0.00   60002         std::_Bit_iterator::_Bit_iterator(unsigned long*, unsigned int) [32]
                0.00    0.00   60002/60005       std::_Bit_iterator_base::_Bit_iterator_base(unsigned long*, unsigned int) [31]
-----------------------------------------------
                0.00    0.00   60000/60000       std::_List_node<std::__cxx11::list<int, std::allocator<int> > >::_M_valptr() [36]
[33]     0.0    0.00    0.00   60000         __gnu_cxx::__aligned_membuf<std::__cxx11::list<int, std::allocator<int> > >::_M_ptr() [33]
                0.00    0.00   60000/60000       __gnu_cxx::__aligned_membuf<std::__cxx11::list<int, std::allocator<int> > >::_M_addr() [34]
-----------------------------------------------
                0.00    0.00   60000/60000       __gnu_cxx::__aligned_membuf<std::__cxx11::list<int, std::allocator<int> > >::_M_ptr() [33]
[34]     0.0    0.00    0.00   60000         __gnu_cxx::__aligned_membuf<std::__cxx11::list<int, std::allocator<int> > >::_M_addr() [34]
-----------------------------------------------
                0.00    0.00   60000/60000       std::vector<bool, std::allocator<bool> >::operator[](unsigned long) [40]
[35]     0.0    0.00    0.00   60000         std::_Bit_iterator::operator*() const [35]
                0.00    0.00   60000/60000       std::_Bit_reference::_Bit_reference(unsigned long*, unsigned long) [37]
-----------------------------------------------
                0.00    0.00   20000/60000       std::_List_iterator<std::__cxx11::list<int, std::allocator<int> > >::operator->() const [88]
                0.00    0.00   20000/60000       std::__cxx11::_List_base<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::_M_clear() [254]
                0.00    0.00   20000/60000       std::_List_node<std::__cxx11::list<int, std::allocator<int> > >* std::__cxx11::list<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::_M_create_node<>() [127]
[36]     0.0    0.00    0.00   60000         std::_List_node<std::__cxx11::list<int, std::allocator<int> > >::_M_valptr() [36]
                0.00    0.00   60000/60000       __gnu_cxx::__aligned_membuf<std::__cxx11::list<int, std::allocator<int> > >::_M_ptr() [33]
-----------------------------------------------
                0.00    0.00   60000/60000       std::_Bit_iterator::operator*() const [35]
[37]     0.0    0.00    0.00   60000         std::_Bit_reference::_Bit_reference(unsigned long*, unsigned long) [37]
-----------------------------------------------
                0.00    0.00   30000/60000       std::__cxx11::list<int, std::allocator<int> >::begin() const [63]
                0.00    0.00   30000/60000       std::__cxx11::list<int, std::allocator<int> >::end() const [62]
