Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
-----------------------------------------------
                0.00    0.00   10000/10000       DFSUtil(int, std::vector<bool, std::allocator<bool> >&, std::deque<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > > const&, std::vector<int, std::allocator<int> >&) [2]
[139]    0.0    0.00    0.00   10000         std::vector<int, std::allocator<int> >::push_back(int const&) [139]
                0.00    0.00   10000/20000       std::vector<int, std::allocator<int> >::end() [101]
                0.00    0.00   10000/10000       void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [138]
-----------------------------------------------
                0.00    0.00   10000/10000       findSCCs(int, int, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > const&) [3]
[140]    0.0    0.00    0.00   10000         std::vector<int, std::allocator<int> >::vector() [140]
                0.00    0.00   10000/10000       std::_Vector_base<int, std::allocator<int> >::_Vector_base() [125]
-----------------------------------------------
                0.00    0.00   10000/10000       findSCCs(int, int, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > const&) [3]
[141]    0.0    0.00    0.00   10000         std::vector<int, std::allocator<int> >::~vector() [141]
                0.00    0.00   10000/30000       std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [61]
                0.00    0.00   10000/10000       void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [146]
                0.00    0.00   10000/10000       std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [126]
-----------------------------------------------
                0.00    0.00   10000/10000       std::pair<int, int>* std::__uninitialized_default_n_1<false>::__uninit_default_n<std::pair<int, int>*, unsigned long>(std::pair<int, int>*, unsigned long) [273]
[142]    0.0    0.00    0.00   10000         void std::_Construct<std::pair<int, int>>(std::pair<int, int>*) [142]
                0.00    0.00   10000/10000       std::pair<int, int>::pair<int, int, true>() [130]
                0.00    0.00   10000/70000       operator new(unsigned long, void*) [15]
-----------------------------------------------
                0.00    0.00   10000/10000       std::pair<int, int>* std::__uninitialized_default_n_1<false>::__uninit_default_n<std::pair<int, int>*, unsigned long>(std::pair<int, int>*, unsigned long) [273]
[143]    0.0    0.00    0.00   10000         std::pair<int, int>* std::__addressof<std::pair<int, int> >(std::pair<int, int>&) [143]
-----------------------------------------------
                0.00    0.00   10000/10000       std::deque<int, std::allocator<int> >::push_back(int&&) [134]
[144]    0.0    0.00    0.00   10000         std::remove_reference<int&>::type&& std::move<int&>(int&) [144]
-----------------------------------------------
                0.00    0.00   10000/10000       void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [146]
[145]    0.0    0.00    0.00   10000         void std::_Destroy<int*>(int*, int*) [145]
                0.00    0.00   10000/10000       void std::_Destroy_aux<true>::__destroy<int*>(int*, int*) [120]
-----------------------------------------------
                0.00    0.00   10000/10000       std::vector<int, std::allocator<int> >::~vector() [141]
[146]    0.0    0.00    0.00   10000         void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [146]
                0.00    0.00   10000/10000       void std::_Destroy<int*>(int*, int*) [145]
-----------------------------------------------
                0.00    0.00       2/6670        std::deque<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::~deque() [227]
                0.00    0.00    3334/6670        std::deque<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::_M_default_initialize() [223]
                0.00    0.00    3334/6670        std::deque<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::_M_destroy_data_aux(std::_Deque_iterator<std::deque<int, std::allocator<int> >, std::deque<int, std::allocator<int> >&, std::deque<int, std::allocator<int> >*>, std::_Deque_iterator<std::deque<int, std::allocator<int> >, std::deque<int, std::allocator<int> >&, std::deque<int, std::allocator<int> >*>) [222]
[147]    0.0    0.00    0.00    6670         std::_Deque_base<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::_M_get_Tp_allocator() [147]
-----------------------------------------------
                0.00    0.00    3330/6662        std::deque<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::_M_destroy_data_aux(std::_Deque_iterator<std::deque<int, std::allocator<int> >, std::deque<int, std::allocator<int> >&, std::deque<int, std::allocator<int> >*>, std::_Deque_iterator<std::deque<int, std::allocator<int> >, std::deque<int, std::allocator<int> >&, std::deque<int, std::allocator<int> >*>) [222]
                0.00    0.00    3332/6662        std::deque<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::_M_default_initialize() [223]
[148]    0.0    0.00    0.00    6662         std::deque<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::_S_buffer_size() [148]
                0.00    0.00    6662/333745      std::__deque_buf_size(unsigned long) [10]
-----------------------------------------------
                                5662             fillOrder(int, std::vector<bool, std::allocator<bool> >&, std::stack<int, std::deque<int, std::allocator<int> > >&, std::deque<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > > const&) [149]
                0.00    0.00    4338/4338        findSCCs(int, int, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > const&) [3]
[149]    0.0    0.00    0.00    4338+5662    fillOrder(int, std::vector<bool, std::allocator<bool> >&, std::stack<int, std::deque<int, std::allocator<int> > >&, std::deque<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > > const&) [149]
                0.00    0.00   20000/60000       std::vector<bool, std::allocator<bool> >::operator[](unsigned long) [22]
                0.00    0.00   20000/60000       bool std::operator!=<int, int const&, int const*>(std::_Deque_iterator<int, int const&, int const*> const&, std::_Deque_iterator<int, int const&, int const*> const&) [25]
                0.00    0.00   10000/20000       std::_Bit_reference::operator=(bool) [93]
                0.00    0.00   10000/30000       std::deque<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::operator[](unsigned long) const [58]
                0.00    0.00   10000/30000       std::deque<int, std::allocator<int> >::begin() const [60]
                0.00    0.00   10000/30000       std::deque<int, std::allocator<int> >::end() const [59]
                0.00    0.00   10000/30000       std::_Deque_iterator<int, int const&, int const*>::operator*() const [57]
                0.00    0.00   10000/40000       std::_Bit_reference::operator bool() const [43]
                0.00    0.00   10000/30000       std::_Deque_iterator<int, int const&, int const*>::operator++() [62]
                0.00    0.00   10000/10000       std::stack<int, std::deque<int, std::allocator<int> > >::push(int const&) [137]
                                5662             fillOrder(int, std::vector<bool, std::allocator<bool> >&, std::stack<int, std::deque<int, std::allocator<int> > >&, std::deque<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > > const&) [149]
-----------------------------------------------
                0.00    0.00       2/3336        std::allocator_traits<std::allocator<std::deque<int, std::allocator<int> > > >::max_size(std::allocator<std::deque<int, std::allocator<int> > > const&) [218]
                0.00    0.00    3334/3336        __gnu_cxx::new_allocator<std::deque<int, std::allocator<int> > >::allocate(unsigned long, void const*) [152]
[150]    0.0    0.00    0.00    3336         __gnu_cxx::new_allocator<std::deque<int, std::allocator<int> > >::max_size() const [150]
-----------------------------------------------
                0.00    0.00    3334/3334        std::allocator_traits<std::allocator<std::deque<int, std::allocator<int> > > >::deallocate(std::allocator<std::deque<int, std::allocator<int> > >&, std::deque<int, std::allocator<int> >*, unsigned long) [156]
[151]    0.0    0.00    0.00    3334         __gnu_cxx::new_allocator<std::deque<int, std::allocator<int> > >::deallocate(std::deque<int, std::allocator<int> >*, unsigned long) [151]
-----------------------------------------------
                0.00    0.00    3334/3334        std::allocator_traits<std::allocator<std::deque<int, std::allocator<int> > > >::allocate(std::allocator<std::deque<int, std::allocator<int> > >&, unsigned long) [157]
[152]    0.0    0.00    0.00    3334         __gnu_cxx::new_allocator<std::deque<int, std::allocator<int> > >::allocate(unsigned long, void const*) [152]
                0.00    0.00    3334/3336        __gnu_cxx::new_allocator<std::deque<int, std::allocator<int> > >::max_size() const [150]
-----------------------------------------------
                0.00    0.00    3334/3334        std::_Deque_base<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::_M_create_nodes(std::deque<int, std::allocator<int> >**, std::deque<int, std::allocator<int> >**) [208]
[153]    0.0    0.00    0.00    3334         std::_Deque_base<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::_M_allocate_node() [153]
                0.00    0.00    3334/333745      std::__deque_buf_size(unsigned long) [10]
                0.00    0.00    3334/3334        std::allocator_traits<std::allocator<std::deque<int, std::allocator<int> > > >::allocate(std::allocator<std::deque<int, std::allocator<int> > >&, unsigned long) [157]
-----------------------------------------------
                0.00    0.00    3334/3334        std::_Deque_base<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::_M_destroy_nodes(std::deque<int, std::allocator<int> >**, std::deque<int, std::allocator<int> >**) [209]
[154]    0.0    0.00    0.00    3334         std::_Deque_base<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::_M_deallocate_node(std::deque<int, std::allocator<int> >*) [154]
                0.00    0.00    3334/333745      std::__deque_buf_size(unsigned long) [10]
                0.00    0.00    3334/3334        std::allocator_traits<std::allocator<std::deque<int, std::allocator<int> > > >::deallocate(std::allocator<std::deque<int, std::allocator<int> > >&, std::deque<int, std::allocator<int> >*, unsigned long) [156]
-----------------------------------------------
                0.00    0.00    3334/3334        void std::_Destroy<std::deque<int, std::allocator<int> >*>(std::deque<int, std::allocator<int> >*, std::deque<int, std::allocator<int> >*) [161]
[155]    0.0    0.00    0.00    3334         void std::_Destroy_aux<false>::__destroy<std::deque<int, std::allocator<int> >*>(std::deque<int, std::allocator<int> >*, std::deque<int, std::allocator<int> >*) [155]
                0.00    0.00   20000/40000       std::deque<int, std::allocator<int> >* std::__addressof<std::deque<int, std::allocator<int> > >(std::deque<int, std::allocator<int> >&) [45]
                0.00    0.00   20000/20000       void std::_Destroy<std::deque<int, std::allocator<int> > >(std::deque<int, std::allocator<int> >*) [106]
-----------------------------------------------
                0.00    0.00    3334/3334        std::_Deque_base<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::_M_deallocate_node(std::deque<int, std::allocator<int> >*) [154]
[156]    0.0    0.00    0.00    3334         std::allocator_traits<std::allocator<std::deque<int, std::allocator<int> > > >::deallocate(std::allocator<std::deque<int, std::allocator<int> > >&, std::deque<int, std::allocator<int> >*, unsigned long) [156]
                0.00    0.00    3334/3334        __gnu_cxx::new_allocator<std::deque<int, std::allocator<int> > >::deallocate(std::deque<int, std::allocator<int> >*, unsigned long) [151]
-----------------------------------------------
                0.00    0.00    3334/3334        std::_Deque_base<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::_M_allocate_node() [153]
[157]    0.0    0.00    0.00    3334         std::allocator_traits<std::allocator<std::deque<int, std::allocator<int> > > >::allocate(std::allocator<std::deque<int, std::allocator<int> > >&, unsigned long) [157]
                0.00    0.00    3334/3334        __gnu_cxx::new_allocator<std::deque<int, std::allocator<int> > >::allocate(unsigned long, void const*) [152]
-----------------------------------------------
                0.00    0.00    3334/3334        void std::__uninitialized_default<std::deque<int, std::allocator<int> >*>(std::deque<int, std::allocator<int> >*, std::deque<int, std::allocator<int> >*) [159]
[158]    0.0    0.00    0.00    3334         void std::__uninitialized_default_1<false>::__uninit_default<std::deque<int, std::allocator<int> >*>(std::deque<int, std::allocator<int> >*, std::deque<int, std::allocator<int> >*) [158]
                0.00    0.00   20000/40000       std::deque<int, std::allocator<int> >* std::__addressof<std::deque<int, std::allocator<int> > >(std::deque<int, std::allocator<int> >&) [45]
                0.00    0.00   20000/20000       void std::_Construct<std::deque<int, std::allocator<int> >>(std::deque<int, std::allocator<int> >*) [103]
-----------------------------------------------
                0.00    0.00    3334/3334        void std::__uninitialized_default_a<std::deque<int, std::allocator<int> >*, std::deque<int, std::allocator<int> > >(std::deque<int, std::allocator<int> >*, std::deque<int, std::allocator<int> >*, std::allocator<std::deque<int, std::allocator<int> > >&) [160]
[159]    0.0    0.00    0.00    3334         void std::__uninitialized_default<std::deque<int, std::allocator<int> >*>(std::deque<int, std::allocator<int> >*, std::deque<int, std::allocator<int> >*) [159]
                0.00    0.00    3334/3334        void std::__uninitialized_default_1<false>::__uninit_default<std::deque<int, std::allocator<int> >*>(std::deque<int, std::allocator<int> >*, std::deque<int, std::allocator<int> >*) [158]
-----------------------------------------------
                0.00    0.00    3334/3334        std::deque<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::_M_default_initialize() [223]
[160]    0.0    0.00    0.00    3334         void std::__uninitialized_default_a<std::deque<int, std::allocator<int> >*, std::deque<int, std::allocator<int> > >(std::deque<int, std::allocator<int> >*, std::deque<int, std::allocator<int> >*, std::allocator<std::deque<int, std::allocator<int> > >&) [160]
                0.00    0.00    3334/3334        void std::__uninitialized_default<std::deque<int, std::allocator<int> >*>(std::deque<int, std::allocator<int> >*, std::deque<int, std::allocator<int> >*) [159]
-----------------------------------------------
                0.00    0.00    3334/3334        void std::_Destroy<std::deque<int, std::allocator<int> >*, std::deque<int, std::allocator<int> > >(std::deque<int, std::allocator<int> >*, std::deque<int, std::allocator<int> >*, std::allocator<std::deque<int, std::allocator<int> > >&) [162]
[161]    0.0    0.00    0.00    3334         void std::_Destroy<std::deque<int, std::allocator<int> >*>(std::deque<int, std::allocator<int> >*, std::deque<int, std::allocator<int> >*) [161]
                0.00    0.00    3334/3334        void std::_Destroy_aux<false>::__destroy<std::deque<int, std::allocator<int> >*>(std::deque<int, std::allocator<int> >*, std::deque<int, std::allocator<int> >*) [155]
-----------------------------------------------
                0.00    0.00    3334/3334        std::deque<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::_M_destroy_data_aux(std::_Deque_iterator<std::deque<int, std::allocator<int> >, std::deque<int, std::allocator<int> >&, std::deque<int, std::allocator<int> >*>, std::_Deque_iterator<std::deque<int, std::allocator<int> >, std::deque<int, std::allocator<int> >&, std::deque<int, std::allocator<int> >*>) [222]
[162]    0.0    0.00    0.00    3334         void std::_Destroy<std::deque<int, std::allocator<int> >*, std::deque<int, std::allocator<int> > >(std::deque<int, std::allocator<int> >*, std::deque<int, std::allocator<int> >*, std::allocator<std::deque<int, std::allocator<int> > >&) [162]
                0.00    0.00    3334/3334        void std::_Destroy<std::deque<int, std::allocator<int> >*>(std::deque<int, std::allocator<int> >*, std::deque<int, std::allocator<int> >*) [161]
-----------------------------------------------
                0.00    0.00      78/78          void std::deque<int, std::allocator<int> >::_M_push_back_aux<int const&>(int const&) [167]
[163]    0.0    0.00    0.00      78         std::deque<int, std::allocator<int> >::size() const [163]
                0.00    0.00      78/78          std::_Deque_iterator<int, int&, int*>::difference_type std::operator-<int, int&, int*>(std::_Deque_iterator<int, int&, int*> const&, std::_Deque_iterator<int, int&, int*> const&) [169]
-----------------------------------------------
                0.00    0.00      78/78          void std::deque<int, std::allocator<int> >::_M_push_back_aux<int const&>(int const&) [167]
[164]    0.0    0.00    0.00      78         std::deque<int, std::allocator<int> >::max_size() const [164]
                0.00    0.00      78/40088       std::_Deque_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [35]
                0.00    0.00      78/78          std::deque<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [165]
-----------------------------------------------
                0.00    0.00      78/78          std::deque<int, std::allocator<int> >::max_size() const [164]
[165]    0.0    0.00    0.00      78         std::deque<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [165]
                0.00    0.00      78/20078       std::allocator_traits<std::allocator<int> >::max_size(std::allocator<int> const&) [69]
                0.00    0.00      78/20081       unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [65]
-----------------------------------------------
                0.00    0.00      78/78          std::deque<int, std::allocator<int> >::pop_back() [133]
[166]    0.0    0.00    0.00      78         std::deque<int, std::allocator<int> >::_M_pop_back_aux() [166]
                0.00    0.00      78/20079       std::_Deque_base<int, std::allocator<int> >::_M_deallocate_node(int*) [67]
                0.00    0.00      78/40244       std::_Deque_iterator<int, int&, int*>::_M_set_node(int**) [34]
                0.00    0.00      78/20079       std::_Deque_base<int, std::allocator<int> >::_M_get_Tp_allocator() [68]
                0.00    0.00      78/10000       void std::allocator_traits<std::allocator<int> >::destroy<int>(std::allocator<int>&, int*) [128]
-----------------------------------------------
                0.00    0.00      78/78          std::deque<int, std::allocator<int> >::push_back(int const&) [95]
[167]    0.0    0.00    0.00      78         void std::deque<int, std::allocator<int> >::_M_push_back_aux<int const&>(int const&) [167]
                0.00    0.00      78/78          std::deque<int, std::allocator<int> >::size() const [163]
                0.00    0.00      78/78          std::deque<int, std::allocator<int> >::max_size() const [164]
                0.00    0.00      78/78          std::deque<int, std::allocator<int> >::_M_reserve_map_at_back(unsigned long) [168]
                0.00    0.00      78/20079       std::_Deque_base<int, std::allocator<int> >::_M_allocate_node() [66]
                0.00    0.00      78/70078       int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [14]
                0.00    0.00      78/30000       void std::allocator_traits<std::allocator<int> >::construct<int, int const&>(std::allocator<int>&, int*, int const&) [63]
                0.00    0.00      78/40244       std::_Deque_iterator<int, int&, int*>::_M_set_node(int**) [34]
-----------------------------------------------
                0.00    0.00      78/78          void std::deque<int, std::allocator<int> >::_M_push_back_aux<int const&>(int const&) [167]
[168]    0.0    0.00    0.00      78         std::deque<int, std::allocator<int> >::_M_reserve_map_at_back(unsigned long) [168]
                0.00    0.00       4/4           std::deque<int, std::allocator<int> >::_M_reallocate_map(unsigned long, bool) [182]
-----------------------------------------------
                0.00    0.00      78/78          std::deque<int, std::allocator<int> >::size() const [163]
[169]    0.0    0.00    0.00      78         std::_Deque_iterator<int, int&, int*>::difference_type std::operator-<int, int&, int*>(std::_Deque_iterator<int, int&, int*> const&, std::_Deque_iterator<int, int&, int*> const&) [169]
                0.00    0.00      78/40322       std::_Deque_iterator<int, int&, int*>::_S_buffer_size() [33]
-----------------------------------------------
                0.00    0.00      12/12          int** std::__copy_move_a2<false, int**, int**>(int**, int**, int**) [185]
[170]    0.0    0.00    0.00      12         int** std::__niter_base<int**>(int**) [170]
-----------------------------------------------
                0.00    0.00       8/8           int** std::copy<int**, int**>(int**, int**, int**) [186]
[171]    0.0    0.00    0.00       8         int** std::__miter_base<int**>(int**) [171]
-----------------------------------------------
                0.00    0.00       4/4           std::allocator<std::deque<int, std::allocator<int> >*>::allocator<std::deque<int, std::allocator<int> > >(std::allocator<std::deque<int, std::allocator<int> > > const&) [177]
[172]    0.0    0.00    0.00       4         __gnu_cxx::new_allocator<std::deque<int, std::allocator<int> >*>::new_allocator() [172]
-----------------------------------------------
                0.00    0.00       4/4           std::allocator<std::deque<int, std::allocator<int> >*>::~allocator() [178]
[173]    0.0    0.00    0.00       4         __gnu_cxx::new_allocator<std::deque<int, std::allocator<int> >*>::~new_allocator() [173]
-----------------------------------------------
                0.00    0.00       4/4           std::allocator<std::deque<int, std::allocator<int> > >::~allocator() [179]
[174]    0.0    0.00    0.00       4         __gnu_cxx::new_allocator<std::deque<int, std::allocator<int> > >::~new_allocator() [174]
-----------------------------------------------
                0.00    0.00       4/4           std::_Deque_base<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::_M_get_map_allocator() const [176]
[175]    0.0    0.00    0.00       4         std::_Deque_base<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::_M_get_Tp_allocator() const [175]
-----------------------------------------------
                0.00    0.00       2/4           std::_Deque_base<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::_M_deallocate_map(std::deque<int, std::allocator<int> >**, unsigned long) [210]
                0.00    0.00       2/4           std::_Deque_base<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::_M_allocate_map(unsigned long) [207]
[176]    0.0    0.00    0.00       4         std::_Deque_base<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::_M_get_map_allocator() const [176]
                0.00    0.00       4/4           std::_Deque_base<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::_M_get_Tp_allocator() const [175]
                0.00    0.00       4/4           std::allocator<std::deque<int, std::allocator<int> >*>::allocator<std::deque<int, std::allocator<int> > >(std::allocator<std::deque<int, std::allocator<int> > > const&) [177]
-----------------------------------------------
                0.00    0.00       4/4           std::_Deque_base<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::_M_get_map_allocator() const [176]
[177]    0.0    0.00    0.00       4         std::allocator<std::deque<int, std::allocator<int> >*>::allocator<std::deque<int, std::allocator<int> > >(std::allocator<std::deque<int, std::allocator<int> > > const&) [177]
                0.00    0.00       4/4           __gnu_cxx::new_allocator<std::deque<int, std::allocator<int> >*>::new_allocator() [172]
-----------------------------------------------
                0.00    0.00       2/4           std::_Deque_base<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::_M_deallocate_map(std::deque<int, std::allocator<int> >**, unsigned long) [210]
                0.00    0.00       2/4           std::_Deque_base<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::_M_allocate_map(unsigned long) [207]
[178]    0.0    0.00    0.00       4         std::allocator<std::deque<int, std::allocator<int> >*>::~allocator() [178]
                0.00    0.00       4/4           __gnu_cxx::new_allocator<std::deque<int, std::allocator<int> >*>::~new_allocator() [173]
-----------------------------------------------
                0.00    0.00       1/4           getTranspose(int, std::deque<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > > const&) [229]
                0.00    0.00       1/4           findSCCs(int, int, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > const&) [3]
                0.00    0.00       2/4           std::_Deque_base<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::_Deque_impl::~_Deque_impl() [206]
[179]    0.0    0.00    0.00       4         std::allocator<std::deque<int, std::allocator<int> > >::~allocator() [179]
                0.00    0.00       4/4           __gnu_cxx::new_allocator<std::deque<int, std::allocator<int> > >::~new_allocator() [174]
-----------------------------------------------
                0.00    0.00       4/4           int** std::__copy_move_a<false, int**, int**>(int**, int**, int**) [184]
[180]    0.0    0.00    0.00       4         int** std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<int*>(int* const*, int* const*, int**) [180]
-----------------------------------------------
                0.00    0.00       4/4           std::_Deque_base<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::_Deque_impl::_Deque_impl(std::allocator<std::deque<int, std::allocator<int> > > const&) [205]
[181]    0.0    0.00    0.00       4         std::_Deque_iterator<std::deque<int, std::allocator<int> >, std::deque<int, std::allocator<int> >&, std::deque<int, std::allocator<int> >*>::_Deque_iterator() [181]
-----------------------------------------------
                0.00    0.00       4/4           std::deque<int, std::allocator<int> >::_M_reserve_map_at_back(unsigned long) [168]
[182]    0.0    0.00    0.00       4         std::deque<int, std::allocator<int> >::_M_reallocate_map(unsigned long, bool) [182]
                0.00    0.00       8/40244       std::_Deque_iterator<int, int&, int*>::_M_set_node(int**) [34]
                0.00    0.00       4/30007       unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [50]
                0.00    0.00       4/20005       std::_Deque_base<int, std::allocator<int> >::_M_allocate_map(unsigned long) [73]
                0.00    0.00       4/4           int** std::copy<int**, int**>(int**, int**, int**) [186]
                0.00    0.00       4/20005       std::_Deque_base<int, std::allocator<int> >::_M_deallocate_map(int**, unsigned long) [74]
-----------------------------------------------
                0.00    0.00       4/4           int** std::__copy_move_a2<false, int**, int**>(int**, int**, int**) [185]
[183]    0.0    0.00    0.00       4         int** std::__niter_wrap<int**>(int** const&, int**) [183]
-----------------------------------------------
                0.00    0.00       4/4           int** std::__copy_move_a2<false, int**, int**>(int**, int**, int**) [185]
[184]    0.0    0.00    0.00       4         int** std::__copy_move_a<false, int**, int**>(int**, int**, int**) [184]
                0.00    0.00       4/4           int** std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<int*>(int* const*, int* const*, int**) [180]
-----------------------------------------------
                0.00    0.00       4/4           int** std::copy<int**, int**>(int**, int**, int**) [186]
[185]    0.0    0.00    0.00       4         int** std::__copy_move_a2<false, int**, int**>(int**, int**, int**) [185]
                0.00    0.00      12/12          int** std::__niter_base<int**>(int**) [170]
                0.00    0.00       4/4           int** std::__copy_move_a<false, int**, int**>(int**, int**, int**) [184]
                0.00    0.00       4/4           int** std::__niter_wrap<int**>(int** const&, int**) [183]
-----------------------------------------------
                0.00    0.00       4/4           std::deque<int, std::allocator<int> >::_M_reallocate_map(unsigned long, bool) [182]
[186]    0.0    0.00    0.00       4         int** std::copy<int**, int**>(int**, int**, int**) [186]
                0.00    0.00       8/8           int** std::__miter_base<int**>(int**) [171]
                0.00    0.00       4/4           int** std::__copy_move_a2<false, int**, int**>(int**, int**, int**) [185]
-----------------------------------------------
                0.00    0.00       3/3           std::allocator<std::pair<int, int> >::~allocator() [188]
[187]    0.0    0.00    0.00       3         __gnu_cxx::new_allocator<std::pair<int, int> >::~new_allocator() [187]
-----------------------------------------------
                0.00    0.00       1/3           main [1]
                0.00    0.00       1/3           std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_S_check_init_len(unsigned long, std::allocator<std::pair<int, int> > const&) [277]
                0.00    0.00       1/3           std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_Vector_impl::~_Vector_impl() [252]
[188]    0.0    0.00    0.00       3         std::allocator<std::pair<int, int> >::~allocator() [188]
                0.00    0.00       3/3           __gnu_cxx::new_allocator<std::pair<int, int> >::~new_allocator() [187]
-----------------------------------------------
                0.00    0.00       1/3           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl_data::_M_reset() [263]
                0.00    0.00       2/3           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl_data::_Bvector_impl_data() [264]
[189]    0.0    0.00    0.00       3         std::_Bit_iterator::_Bit_iterator() [189]
                0.00    0.00       3/60005       std::_Bit_iterator_base::_Bit_iterator_base(unsigned long*, unsigned int) [16]
-----------------------------------------------
                0.00    0.00       1/3           std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned long) [281]
                0.00    0.00       2/3           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_M_end_addr() const [200]
[190]    0.0    0.00    0.00       3         unsigned long* std::__addressof<unsigned long>(unsigned long&) [190]
-----------------------------------------------
                0.00    0.00       2/2           std::allocator_traits<std::allocator<std::deque<int, std::allocator<int> >*> >::deallocate(std::allocator<std::deque<int, std::allocator<int> >*>&, std::deque<int, std::allocator<int> >**, unsigned long) [216]
[191]    0.0    0.00    0.00       2         __gnu_cxx::new_allocator<std::deque<int, std::allocator<int> >*>::deallocate(std::deque<int, std::allocator<int> >**, unsigned long) [191]
-----------------------------------------------
                0.00    0.00       2/2           std::allocator_traits<std::allocator<std::deque<int, std::allocator<int> >*> >::allocate(std::allocator<std::deque<int, std::allocator<int> >*>&, unsigned long) [217]
[192]    0.0    0.00    0.00       2         __gnu_cxx::new_allocator<std::deque<int, std::allocator<int> >*>::allocate(unsigned long, void const*) [192]
                0.00    0.00       2/2           __gnu_cxx::new_allocator<std::deque<int, std::allocator<int> >*>::max_size() const [198]
-----------------------------------------------
                0.00    0.00       2/2           std::allocator<std::pair<int, int> >::allocator(std::allocator<std::pair<int, int> > const&) [201]
[193]    0.0    0.00    0.00       2         __gnu_cxx::new_allocator<std::pair<int, int> >::new_allocator(__gnu_cxx::new_allocator<std::pair<int, int> > const&) [193]
-----------------------------------------------
                0.00    0.00       2/2           std::allocator<std::deque<int, std::allocator<int> > >::allocator() [203]
